dhassayid,id,dhgeochemid,companyholeid,companysampleid,anumber,fromdepth,todepth,attributecolumn,attributevalue,element,units,labmethod,lowerdetnvalue,hunits,dsc,hanalyte,hvalue
866610290,78645686,3516027,YNC345,NFT306216,100006,320.0,321.0,S,0.233999997,S,PCT,None,None,PCT,,S_PPM,2340.0
866610307,78645687,3516027,YNC345,NFT306217,100006,322.0,323.0,Fe,3.409999847,Fe,PCT,None,None,PCT,,Fe_PPM,34100.0
866610312,78645687,3516027,YNC345,NFT306217,100006,322.0,323.0,S,0.130999997,S,PCT,None,None,PCT,,S_PPM,1310.0
866610334,78645688,3516027,YNC345,NFT306218,100006,324.0,325.0,S,0.136000007,S,PCT,None,None,PCT,,S_PPM,1360.0001
866610329,78645688,3516027,YNC345,NFT306218,100006,324.0,325.0,Fe,3.849999905,Fe,PCT,None,None,PCT,,Fe_PPM,38500.0
866610356,78645689,3516027,YNC345,NFT306219,100006,326.0,327.0,S,0.162,S,PCT,None,None,PCT,,S_PPM,1620.0
866610351,78645689,3516027,YNC345,NFT306219,100006,326.0,327.0,Fe,3.579999924,Fe,PCT,None,None,PCT,,Fe_PPM,35800.0
866610378,78645690,3516027,YNC345,NFT306220,100006,328.0,329.0,S,0.606999993,S,PCT,None,None,PCT,,S_PPM,6070.0
866610373,78645690,3516027,YNC345,NFT306220,100006,328.0,329.0,Fe,3.4599998,Fe,PCT,None,None,PCT,,Fe_PPM,34599.996
866610395,78645691,3516027,YNC345,NFT306221,100006,330.0,331.0,Fe,2.960000038,Fe,PCT,None,None,PCT,,Fe_PPM,29600.0
866610400,78645691,3516027,YNC345,NFT306221,100006,330.0,331.0,S,0.268000007,S,PCT,None,None,PCT,,S_PPM,2680.0
866610417,78645692,3516027,YNC345,NFT306223,100006,332.0,333.0,Fe,3.019999981,Fe,PCT,None,None,PCT,,Fe_PPM,30200.0
866610422,78645692,3516027,YNC345,NFT306223,100006,332.0,333.0,S,0.848999977,S,PCT,None,None,PCT,,S_PPM,8490.0
866610439,78645693,3516027,YNC345,NFT306224,100006,334.0,335.0,Fe,2.859999895,Fe,PCT,None,None,PCT,,Fe_PPM,28599.998
866610444,78645693,3516027,YNC345,NFT306224,100006,334.0,335.0,S,0.514999986,S,PCT,None,None,PCT,,S_PPM,5150.0
866610466,78645694,3516027,YNC345,NFT306225,100006,336.0,337.0,S,0.123999998,S,PCT,None,None,PCT,,S_PPM,1240.0
866610461,78645694,3516027,YNC345,NFT306225,100006,336.0,337.0,Fe,2.679999828,Fe,PCT,None,None,PCT,,Fe_PPM,26799.998
866610483,78645695,3516027,YNC345,NFT306226,100006,338.0,339.0,Fe,2.859999895,Fe,PCT,None,None,PCT,,Fe_PPM,28599.998
866610488,78645695,3516027,YNC345,NFT306226,100006,338.0,339.0,S,0.611999989,S,PCT,None,None,PCT,,S_PPM,6120.0
866610505,78645696,3516027,YNC345,NFT306227,100006,340.0,341.0,Fe,2.589999914,Fe,PCT,None,None,PCT,,Fe_PPM,25900.0
866610510,78645696,3516027,YNC345,NFT306227,100006,340.0,341.0,S,0.128999993,S,PCT,None,None,PCT,,S_PPM,1289.9999
866610527,78645697,3516027,YNC345,NFT306228,100006,342.0,343.0,Fe,2.559999943,Fe,PCT,None,None,PCT,,Fe_PPM,25600.0
866610532,78645697,3516027,YNC345,NFT306228,100006,342.0,343.0,S,0.118000001,S,PCT,None,None,PCT,,S_PPM,1180.0
866610554,78645698,3516027,YNC345,NFT306229,100006,344.0,345.0,S,0.111000001,S,PCT,None,None,PCT,,S_PPM,1110.0
866610549,78645698,3516027,YNC345,NFT306229,100006,344.0,345.0,Fe,3.549999952,Fe,PCT,None,None,PCT,,Fe_PPM,35500.0
866610576,78645699,3516027,YNC345,NFT306230,100006,346.0,347.0,S,0.367000014,S,PCT,None,None,PCT,,S_PPM,3670.0002
866610571,78645699,3516027,YNC345,NFT306230,100006,346.0,347.0,Fe,2.819999933,Fe,PCT,None,None,PCT,,Fe_PPM,28200.0
866610598,78645700,3516027,YNC345,NFT306231,100006,348.0,349.0,S,0.092,S,PCT,None,None,PCT,,S_PPM,920.0
866610593,78645700,3516027,YNC345,NFT306231,100006,348.0,349.0,Fe,3.139999866,Fe,PCT,None,None,PCT,,Fe_PPM,31399.998
866610615,78645701,3516027,YNC345,NFT306232,100006,350.0,351.0,Fe,2.679999828,Fe,PCT,None,None,PCT,,Fe_PPM,26799.998
866610620,78645701,3516027,YNC345,NFT306232,100006,350.0,351.0,S,0.397000015,S,PCT,None,None,PCT,,S_PPM,3970.0002
866610642,78645702,3516027,YNC345,NFT306233,100006,352.0,353.0,S,0.345999986,S,PCT,None,None,PCT,,S_PPM,3459.9998
866610637,78645702,3516027,YNC345,NFT306233,100006,352.0,353.0,Fe,2.659999847,Fe,PCT,None,None,PCT,,Fe_PPM,26599.998
866610659,78645703,3516027,YNC345,NFT306234,100006,354.0,355.0,Fe,3.899999857,Fe,PCT,None,None,PCT,,Fe_PPM,39000.0
866610664,78645703,3516027,YNC345,NFT306234,100006,354.0,355.0,S,0.150000006,S,PCT,None,None,PCT,,S_PPM,1500.0
866610681,78645704,3516027,YNC345,NFT306235,100006,356.0,357.0,Fe,4.46999979,Fe,PCT,None,None,PCT,,Fe_PPM,44699.996
866610686,78645704,3516027,YNC345,NFT306235,100006,356.0,357.0,S,0.114,S,PCT,None,None,PCT,,S_PPM,1140.0
866610703,78645705,3516027,YNC345,NFT306236,100006,358.0,359.0,Fe,3.149999857,Fe,PCT,None,None,PCT,,Fe_PPM,31499.998
866610708,78645705,3516027,YNC345,NFT306236,100006,358.0,359.0,S,0.046999998,S,PCT,None,None,PCT,,S_PPM,469.99997
866610725,78645706,3516027,YNC345,NFT306237,100006,360.0,361.0,Fe,2.75999999,Fe,PCT,None,None,PCT,,Fe_PPM,27600.0
866610730,78645706,3516027,YNC345,NFT306237,100006,360.0,361.0,S,0.345999986,S,PCT,None,None,PCT,,S_PPM,3459.9998
866610752,78645707,3516027,YNC345,NFT306238,100006,362.0,363.0,S,0.147,S,PCT,None,None,PCT,,S_PPM,1470.0
866610747,78645707,3516027,YNC345,NFT306238,100006,362.0,363.0,Fe,2.279999971,Fe,PCT,None,None,PCT,,Fe_PPM,22800.0
866610774,78645708,3516027,YNC345,NFT306239,100006,364.0,365.0,S,0.052999999,S,PCT,None,None,PCT,,S_PPM,530.0
866610769,78645708,3516027,YNC345,NFT306239,100006,364.0,365.0,Fe,2.319999933,Fe,PCT,None,None,PCT,,Fe_PPM,23200.0
866610791,78645709,3516027,YNC345,NFT306240,100006,366.0,367.0,Fe,2.700000048,Fe,PCT,None,None,PCT,,Fe_PPM,27000.0
866610796,78645709,3516027,YNC345,NFT306240,100006,366.0,367.0,S,0.307999998,S,PCT,None,None,PCT,,S_PPM,3080.0
866610818,78645710,3516027,YNC345,NFT306241,100006,368.0,369.0,S,0.449000001,S,PCT,None,None,PCT,,S_PPM,4490.0
866610813,78645710,3516027,YNC345,NFT306241,100006,368.0,369.0,Fe,2.480000019,Fe,PCT,None,None,PCT,,Fe_PPM,24800.0
866610840,78645711,3516027,YNC345,NFT306242,100006,370.0,371.0,S,0.437999994,S,PCT,None,None,PCT,,S_PPM,4380.0
866610835,78645711,3516027,YNC345,NFT306242,100006,370.0,371.0,Fe,2.899999857,Fe,PCT,None,None,PCT,,Fe_PPM,28999.998
866610862,78645712,3516027,YNC345,NFT306244,100006,372.0,373.0,S,0.449000001,S,PCT,None,None,PCT,,S_PPM,4490.0
866610857,78645712,3516027,YNC345,NFT306244,100006,372.0,373.0,Fe,2.939999819,Fe,PCT,None,None,PCT,,Fe_PPM,29399.998
866610879,78645713,3516027,YNC345,NFT306247,100006,374.0,375.0,Fe,3.119999886,Fe,PCT,None,None,PCT,,Fe_PPM,31199.998
866610884,78645713,3516027,YNC345,NFT306247,100006,374.0,375.0,S,0.603999972,S,PCT,None,None,PCT,,S_PPM,6039.9995
866610901,78645714,3516027,YNC345,NFT306248,100006,376.0,377.0,Fe,2.949999809,Fe,PCT,None,None,PCT,,Fe_PPM,29499.998
866610906,78645714,3516027,YNC345,NFT306248,100006,376.0,377.0,S,1.302999973,S,PCT,None,None,PCT,,S_PPM,13030.0
866610928,78645715,3516027,YNC345,NFT306249,100006,378.0,379.0,S,0.333000004,S,PCT,None,None,PCT,,S_PPM,3330.0
866610923,78645715,3516027,YNC345,NFT306249,100006,378.0,379.0,Fe,2.629999876,Fe,PCT,None,None,PCT,,Fe_PPM,26299.998
866610950,78645716,3516027,YNC345,NFT306250,100006,380.0,381.0,S,0.36500001,S,PCT,None,None,PCT,,S_PPM,3650.0
866610945,78645716,3516027,YNC345,NFT306250,100006,380.0,381.0,Fe,2.369999886,Fe,PCT,None,None,PCT,,Fe_PPM,23699.998
866610967,78645717,3516027,YNC345,NFT306251,100006,382.0,383.0,Fe,3.24000001,Fe,PCT,None,None,PCT,,Fe_PPM,32400.0
866610972,78645717,3516027,YNC345,NFT306251,100006,382.0,383.0,S,0.862999976,S,PCT,None,None,PCT,,S_PPM,8630.0
866610989,78645718,3516027,YNC345,NFT306252,100006,384.0,385.0,Fe,3.25999999,Fe,PCT,None,None,PCT,,Fe_PPM,32600.0
866610994,78645718,3516027,YNC345,NFT306252,100006,384.0,385.0,S,0.958000004,S,PCT,None,None,PCT,,S_PPM,9580.0
866611011,78645719,3516027,YNC345,NFT306253,100006,386.0,387.0,Fe,2.99000001,Fe,PCT,None,None,PCT,,Fe_PPM,29900.0
866611016,78645719,3516027,YNC345,NFT306253,100006,386.0,387.0,S,0.476999998,S,PCT,None,None,PCT,,S_PPM,4770.0
866611038,78645720,3516027,YNC345,NFT306254,100006,388.0,389.0,S,0.449000001,S,PCT,None,None,PCT,,S_PPM,4490.0
866611033,78645720,3516027,YNC345,NFT306254,100006,388.0,389.0,Fe,3.029999971,Fe,PCT,None,None,PCT,,Fe_PPM,30300.0
866611055,78645721,3516027,YNC345,NFT306255,100006,390.0,391.0,Fe,2.949999809,Fe,PCT,None,None,PCT,,Fe_PPM,29499.998
866611060,78645721,3516027,YNC345,NFT306255,100006,390.0,391.0,S,0.381000012,S,PCT,None,None,PCT,,S_PPM,3810.0
866611082,78645722,3516027,YNC345,NFT306256,100006,392.0,393.0,S,0.510999978,S,PCT,None,None,PCT,,S_PPM,5110.0
866611077,78645722,3516027,YNC345,NFT306256,100006,392.0,393.0,Fe,2.50999999,Fe,PCT,None,None,PCT,,Fe_PPM,25100.0
866611104,78645723,3516027,YNC345,NFT306257,100006,394.0,395.0,S,0.291000009,S,PCT,None,None,PCT,,S_PPM,2910.0
866611099,78645723,3516027,YNC345,NFT306257,100006,394.0,395.0,Fe,2.769999981,Fe,PCT,None,None,PCT,,Fe_PPM,27700.0
866611121,78645724,3516027,YNC345,NFT306258,100006,396.0,397.0,Fe,3.069999933,Fe,PCT,None,None,PCT,,Fe_PPM,30700.0
866611126,78645724,3516027,YNC345,NFT306258,100006,396.0,397.0,S,0.991999984,S,PCT,None,None,PCT,,S_PPM,9920.0
866611148,78645725,3516027,YNC345,NFT306259,100006,398.0,399.0,S,0.727999985,S,PCT,None,None,PCT,,S_PPM,7280.0
866611143,78645725,3516027,YNC345,NFT306259,100006,398.0,399.0,Fe,2.949999809,Fe,PCT,None,None,PCT,,Fe_PPM,29499.998
866611165,78645726,3516027,YNC345,NFT306260,100006,400.0,401.0,Fe,2.480000019,Fe,PCT,None,None,PCT,,Fe_PPM,24800.0
866611170,78645726,3516027,YNC345,NFT306260,100006,400.0,401.0,S,0.500999987,S,PCT,None,None,PCT,,S_PPM,5010.0
866611187,78645727,3516027,YNC345,NFT306261,100006,402.0,403.0,Fe,3,Fe,PCT,None,None,PCT,,Fe_PPM,30000.0
866611192,78645727,3516027,YNC345,NFT306261,100006,402.0,403.0,S,0.760999978,S,PCT,None,None,PCT,,S_PPM,7610.0
866611209,78645728,3516027,YNC345,NFT306262,100006,404.0,405.0,Fe,2.279999971,Fe,PCT,None,None,PCT,,Fe_PPM,22800.0
866611214,78645728,3516027,YNC345,NFT306262,100006,404.0,405.0,S,0.166999996,S,PCT,None,None,PCT,,S_PPM,1670.0
866611231,78645729,3516027,YNC345,NFT306263,100006,406.0,407.0,Fe,2.50999999,Fe,PCT,None,None,PCT,,Fe_PPM,25100.0
866611236,78645729,3516027,YNC345,NFT306263,100006,406.0,407.0,S,0.409000009,S,PCT,None,None,PCT,,S_PPM,4090.0
866611258,78645730,3516027,YNC345,NFT306264,100006,408.0,409.0,S,0.545000017,S,PCT,None,None,PCT,,S_PPM,5450.0
866611253,78645730,3516027,YNC345,NFT306264,100006,408.0,409.0,Fe,3.789999962,Fe,PCT,None,None,PCT,,Fe_PPM,37900.0
866611280,78645731,3516027,YNC345,NFT306265,100006,410.0,411.0,S,0.314999998,S,PCT,None,None,PCT,,S_PPM,3150.0
866611275,78645731,3516027,YNC345,NFT306265,100006,410.0,411.0,Fe,2.75,Fe,PCT,None,None,PCT,,Fe_PPM,27500.0
866611302,78645732,3516027,YNC345,NFT306267,100006,412.0,413.0,S,1.498999953,S,PCT,None,None,PCT,,S_PPM,14990.0
866611297,78645732,3516027,YNC345,NFT306267,100006,412.0,413.0,Fe,5.519999981,Fe,PCT,None,None,PCT,,Fe_PPM,55200.0
866611324,78645733,3516027,YNC345,NFT306268,100006,414.0,415.0,S,0.625999987,S,PCT,None,None,PCT,,S_PPM,6260.0
866611319,78645733,3516027,YNC345,NFT306268,100006,414.0,415.0,Fe,3.149999857,Fe,PCT,None,None,PCT,,Fe_PPM,31499.998
866611341,78645734,3516027,YNC345,NFT306269,100006,416.0,417.0,Fe,3.529999971,Fe,PCT,None,None,PCT,,Fe_PPM,35300.0
866611346,78645734,3516027,YNC345,NFT306269,100006,416.0,417.0,S,1.021999955,S,PCT,None,None,PCT,,S_PPM,10220.0
866611363,78645735,3516027,YNC345,NFT306270,100006,418.0,419.0,Fe,3.849999905,Fe,PCT,None,None,PCT,,Fe_PPM,38500.0
866611368,78645735,3516027,YNC345,NFT306270,100006,418.0,419.0,S,1.875,S,PCT,None,None,PCT,,S_PPM,18750.0
866611390,78645736,3516027,YNC345,NFT306271,100006,420.0,421.0,S,1.200999975,S,PCT,None,None,PCT,,S_PPM,12010.0
866611385,78645736,3516027,YNC345,NFT306271,100006,420.0,421.0,Fe,3.349999905,Fe,PCT,None,None,PCT,,Fe_PPM,33500.0
866611407,78645737,3516027,YNC345,NFT306272,100006,422.0,423.0,Fe,5.949999809,Fe,PCT,None,None,PCT,,Fe_PPM,59500.0
866611412,78645737,3516027,YNC345,NFT306272,100006,422.0,423.0,S,1.503000021,S,PCT,None,None,PCT,,S_PPM,15030.0
866611429,78645738,3516027,YNC345,NFT306273,100006,424.0,425.0,Fe,4.599999905,Fe,PCT,None,None,PCT,,Fe_PPM,46000.0
866611434,78645738,3516027,YNC345,NFT306273,100006,424.0,425.0,S,1.631000042,S,PCT,None,None,PCT,,S_PPM,16310.0
866611451,78645739,3516027,YNC345,NFT306274,100006,426.0,427.0,Fe,3.50999999,Fe,PCT,None,None,PCT,,Fe_PPM,35100.0
866611456,78645739,3516027,YNC345,NFT306274,100006,426.0,427.0,S,1.128999949,S,PCT,None,None,PCT,,S_PPM,11289.999
866611478,78645740,3516027,YNC345,NFT306275,100006,428.0,429.0,S,0.407999992,S,PCT,None,None,PCT,,S_PPM,4080.0
866611473,78645740,3516027,YNC345,NFT306275,100006,428.0,429.0,Fe,2.939999819,Fe,PCT,None,None,PCT,,Fe_PPM,29399.998
866611500,78645741,3516027,YNC345,NFT306276,100006,430.0,431.0,S,0.397000015,S,PCT,None,None,PCT,,S_PPM,3970.0002
866611495,78645741,3516027,YNC345,NFT306276,100006,430.0,431.0,Fe,3.449999809,Fe,PCT,None,None,PCT,,Fe_PPM,34500.0
866611522,78645742,3516027,YNC345,NFT306279,100006,432.0,433.0,S,1.625,S,PCT,None,None,PCT,,S_PPM,16250.0
866611517,78645742,3516027,YNC345,NFT306279,100006,432.0,433.0,Fe,4.569999695,Fe,PCT,None,None,PCT,,Fe_PPM,45699.996
866611539,78645743,3516027,YNC345,NFT306280,100006,434.0,435.0,Fe,3.789999962,Fe,PCT,None,None,PCT,,Fe_PPM,37900.0
866611544,78645743,3516027,YNC345,NFT306280,100006,434.0,435.0,S,0.331,S,PCT,None,None,PCT,,S_PPM,3310.0
866611561,78645744,3516027,YNC345,NFT306281,100006,436.0,437.0,Fe,3.7099998,Fe,PCT,None,None,PCT,,Fe_PPM,37099.996
866611566,78645744,3516027,YNC345,NFT306281,100006,436.0,437.0,S,0.36500001,S,PCT,None,None,PCT,,S_PPM,3650.0
866611588,78645745,3516027,YNC345,NFT306282,100006,438.0,439.0,S,0.686999977,S,PCT,None,None,PCT,,S_PPM,6870.0
866611583,78645745,3516027,YNC345,NFT306282,100006,438.0,439.0,Fe,2.99000001,Fe,PCT,None,None,PCT,,Fe_PPM,29900.0
866611610,78645746,3516027,YNC345,NFT306283,100006,440.0,441.0,S,0.361999989,S,PCT,None,None,PCT,,S_PPM,3620.0
866611605,78645746,3516027,YNC345,NFT306283,100006,440.0,441.0,Fe,3.289999962,Fe,PCT,None,None,PCT,,Fe_PPM,32900.0
866611632,78645747,3516027,YNC345,NFT306284,100006,442.0,443.0,S,0.48300001,S,PCT,None,None,PCT,,S_PPM,4830.0
866611627,78645747,3516027,YNC345,NFT306284,100006,442.0,443.0,Fe,3.5,Fe,PCT,None,None,PCT,,Fe_PPM,35000.0
866611649,78645748,3516027,YNC345,NFT306285,100006,444.0,445.0,Fe,3.149999857,Fe,PCT,None,None,PCT,,Fe_PPM,31499.998
866611654,78645748,3516027,YNC345,NFT306285,100006,444.0,445.0,S,0.30399999,S,PCT,None,None,PCT,,S_PPM,3040.0
866611671,78645749,3516027,YNC345,NFT306286,100006,446.0,447.0,Fe,4.46999979,Fe,PCT,None,None,PCT,,Fe_PPM,44699.996
866611676,78645749,3516027,YNC345,NFT306286,100006,446.0,447.0,S,1.532999992,S,PCT,None,None,PCT,,S_PPM,15330.0
866611698,78645750,3516027,YNC345,NFT306287,100006,448.0,449.0,S,0.231000006,S,PCT,None,None,PCT,,S_PPM,2310.0
866611693,78645750,3516027,YNC345,NFT306287,100006,448.0,449.0,Fe,2.909999847,Fe,PCT,None,None,PCT,,Fe_PPM,29099.998
866611720,78645751,3516027,YNC345,NFT306288,100006,450.0,451.0,S,0.199000001,S,PCT,None,None,PCT,,S_PPM,1990.0
866611715,78645751,3516027,YNC345,NFT306288,100006,450.0,451.0,Fe,2.480000019,Fe,PCT,None,None,PCT,,Fe_PPM,24800.0
866611737,78645752,3516027,YNC345,NFT306290,100006,452.0,453.0,Fe,3.059999943,Fe,PCT,None,None,PCT,,Fe_PPM,30600.0
866611742,78645752,3516027,YNC345,NFT306290,100006,452.0,453.0,S,0.248999998,S,PCT,None,None,PCT,,S_PPM,2490.0
866611759,78645753,3516027,YNC345,NFT306291,100006,454.0,455.0,Fe,3.319999933,Fe,PCT,None,None,PCT,,Fe_PPM,33200.0
866611764,78645753,3516027,YNC345,NFT306291,100006,454.0,455.0,S,0.351000011,S,PCT,None,None,PCT,,S_PPM,3510.0
866611786,78645754,3516027,YNC345,NFT306292,100006,456.0,457.0,S,0.606999993,S,PCT,None,None,PCT,,S_PPM,6070.0
866611781,78645754,3516027,YNC345,NFT306292,100006,456.0,457.0,Fe,3.059999943,Fe,PCT,None,None,PCT,,Fe_PPM,30600.0
866611808,78645755,3516027,YNC345,NFT306293,100006,458.0,459.0,S,0.199000001,S,PCT,None,None,PCT,,S_PPM,1990.0
866611803,78645755,3516027,YNC345,NFT306293,100006,458.0,459.0,Fe,3.169999838,Fe,PCT,None,None,PCT,,Fe_PPM,31699.998
866611830,78645756,3516027,YNC345,NFT306294,100006,460.0,461.0,S,0.665000021,S,PCT,None,None,PCT,,S_PPM,6650.0
866611825,78645756,3516027,YNC345,NFT306294,100006,460.0,461.0,Fe,3.089999914,Fe,PCT,None,None,PCT,,Fe_PPM,30900.0
866611847,78645757,3516027,YNC345,NFT306295,100006,462.0,463.0,Fe,3.529999971,Fe,PCT,None,None,PCT,,Fe_PPM,35300.0
866611852,78645757,3516027,YNC345,NFT306295,100006,462.0,463.0,S,0.90200001,S,PCT,None,None,PCT,,S_PPM,9020.0
866611869,78645758,3516027,YNC345,NFT306296,100006,464.0,465.0,Fe,3.659999847,Fe,PCT,None,None,PCT,,Fe_PPM,36600.0
866611874,78645758,3516027,YNC345,NFT306296,100006,464.0,465.0,S,0.638999999,S,PCT,None,None,PCT,,S_PPM,6390.0
866611896,78645759,3516027,YNC345,NFT306297,100006,466.0,467.0,S,0.964999974,S,PCT,None,None,PCT,,S_PPM,9650.0
866611891,78645759,3516027,YNC345,NFT306297,100006,466.0,467.0,Fe,3.809999943,Fe,PCT,None,None,PCT,,Fe_PPM,38100.0
866611913,78645760,3516027,YNC345,NFT306298,100006,468.0,469.0,Fe,3.859999895,Fe,PCT,None,None,PCT,,Fe_PPM,38600.0
866611918,78645760,3516027,YNC345,NFT306298,100006,468.0,469.0,S,0.906000018,S,PCT,None,None,PCT,,S_PPM,9060.0
866611935,78645761,3516027,YNC345,NFT306299,100006,470.0,471.0,Fe,3.839999914,Fe,PCT,None,None,PCT,,Fe_PPM,38400.0
866611940,78645761,3516027,YNC345,NFT306299,100006,470.0,471.0,S,0.93900001,S,PCT,None,None,PCT,,S_PPM,9390.0
866611962,78645762,3516027,YNC345,NFT306300,100006,471.0,472.0,S,0.906000018,S,PCT,None,None,PCT,,S_PPM,9060.0
866611957,78645762,3516027,YNC345,NFT306300,100006,471.0,472.0,Fe,3.629999876,Fe,PCT,None,None,PCT,,Fe_PPM,36300.0
866611984,78645763,3516027,YNC345,NFT306301,100006,472.0,473.0,S,0.889999986,S,PCT,None,None,PCT,,S_PPM,8900.0
866611979,78645763,3516027,YNC345,NFT306301,100006,472.0,473.0,Fe,3.629999876,Fe,PCT,None,None,PCT,,Fe_PPM,36300.0
866612006,78645764,3516027,YNC345,NFT306302,100006,473.0,474.0,S,2.303999901,S,PCT,None,None,PCT,,S_PPM,23039.998
866612001,78645764,3516027,YNC345,NFT306302,100006,473.0,474.0,Fe,5.420000076,Fe,PCT,None,None,PCT,,Fe_PPM,54200.0
866612028,78645765,3516027,YNC345,NFT306303,100006,474.0,475.0,S,1.368000031,S,PCT,None,None,PCT,,S_PPM,13680.0
866612023,78645765,3516027,YNC345,NFT306303,100006,474.0,475.0,Fe,5.46999979,Fe,PCT,None,None,PCT,,Fe_PPM,54699.996
866612045,78645766,3516027,YNC345,NFT306304,100006,475.0,476.0,Fe,5.96999979,Fe,PCT,None,None,PCT,,Fe_PPM,59699.996
866612050,78645766,3516027,YNC345,NFT306304,100006,475.0,476.0,S,2.111000061,S,PCT,None,None,PCT,,S_PPM,21110.0
866612067,78645767,3516027,YNC345,NFT306305,100006,476.0,477.0,Fe,5.170000076,Fe,PCT,None,None,PCT,,Fe_PPM,51700.0
866612072,78645767,3516027,YNC345,NFT306305,100006,476.0,477.0,S,2.648999929,S,PCT,None,None,PCT,,S_PPM,26490.0
866612089,78645768,3516027,YNC345,NFT306306,100006,477.0,478.0,Fe,4.75,Fe,PCT,None,None,PCT,,Fe_PPM,47500.0
866612094,78645768,3516027,YNC345,NFT306306,100006,477.0,478.0,S,1.654000044,S,PCT,None,None,PCT,,S_PPM,16540.0
866612111,78645769,3516027,YNC345,NFT306307,100006,478.0,479.0,Fe,4.110000134,Fe,PCT,None,None,PCT,,Fe_PPM,41100.0
866612116,78645769,3516027,YNC345,NFT306307,100006,478.0,479.0,S,1.932000041,S,PCT,None,None,PCT,,S_PPM,19320.0
866612133,78645770,3516027,YNC345,NFT306308,100006,479.0,480.0,Fe,4.230000019,Fe,PCT,None,None,PCT,,Fe_PPM,42300.0
866612138,78645770,3516027,YNC345,NFT306308,100006,479.0,480.0,S,0.94599998,S,PCT,None,None,PCT,,S_PPM,9460.0
866612155,78645771,3516027,YNC345,NFT306309,100006,481.0,482.0,Fe,4.309999943,Fe,PCT,None,None,PCT,,Fe_PPM,43100.0
866612160,78645771,3516027,YNC345,NFT306309,100006,481.0,482.0,S,0.210999995,S,PCT,None,None,PCT,,S_PPM,2110.0
866612177,78645772,3516027,YNC345,NFT306312,100006,483.0,484.0,Fe,3.939999819,Fe,PCT,None,None,PCT,,Fe_PPM,39400.0
866612182,78645772,3516027,YNC345,NFT306312,100006,483.0,484.0,S,0.136000007,S,PCT,None,None,PCT,,S_PPM,1360.0001
866612199,78645773,3516027,YNC345,NFT306314,100006,485.0,486.0,Fe,4.199999809,Fe,PCT,None,None,PCT,,Fe_PPM,42000.0
866612204,78645773,3516027,YNC345,NFT306314,100006,485.0,486.0,S,1.518000007,S,PCT,None,None,PCT,,S_PPM,15180.0
866612226,78645774,3516027,YNC345,NFT306315,100006,487.0,488.0,S,0.101000004,S,PCT,None,None,PCT,,S_PPM,1010.00006
866612221,78645774,3516027,YNC345,NFT306315,100006,487.0,488.0,Fe,4,Fe,PCT,None,None,PCT,,Fe_PPM,40000.0
866612243,78645775,3516027,YNC345,NFT306316,100006,489.0,490.0,Fe,4.779999733,Fe,PCT,None,None,PCT,,Fe_PPM,47799.996
866612248,78645775,3516027,YNC345,NFT306316,100006,489.0,490.0,S,1.192000031,S,PCT,None,None,PCT,,S_PPM,11920.0
866612265,78645776,3516027,YNC345,NFT306317,100006,490.0,491.0,Fe,4.110000134,Fe,PCT,None,None,PCT,,Fe_PPM,41100.0
866612270,78645776,3516027,YNC345,NFT306317,100006,490.0,491.0,S,1.815000057,S,PCT,None,None,PCT,,S_PPM,18150.0
866612287,78645777,3516027,YNC345,NFT306318,100006,491.0,492.0,Fe,4.170000076,Fe,PCT,None,None,PCT,,Fe_PPM,41700.0
866612292,78645777,3516027,YNC345,NFT306318,100006,491.0,492.0,S,2.296999931,S,PCT,None,None,PCT,,S_PPM,22970.0
866612309,78645778,3516027,YNC345,NFT306319,100006,492.0,493.0,Fe,4.299999714,Fe,PCT,None,None,PCT,,Fe_PPM,42999.996
866612314,78645778,3516027,YNC345,NFT306319,100006,492.0,493.0,S,2.229000092,S,PCT,None,None,PCT,,S_PPM,22290.0
866612336,78645779,3516027,YNC345,NFT306320,100006,493.0,494.0,S,2.430999994,S,PCT,None,None,PCT,,S_PPM,24310.0
866612331,78645779,3516027,YNC345,NFT306320,100006,493.0,494.0,Fe,4.539999962,Fe,PCT,None,None,PCT,,Fe_PPM,45400.0
866612358,78645780,3516027,YNC345,NFT306321,100006,494.0,495.0,S,0.816999972,S,PCT,None,None,PCT,,S_PPM,8169.9995
866612353,78645780,3516027,YNC345,NFT306321,100006,494.0,495.0,Fe,3.319999933,Fe,PCT,None,None,PCT,,Fe_PPM,33200.0
866612375,78645781,3516027,YNC345,NFT306322,100006,495.0,496.0,Fe,5.799999714,Fe,PCT,None,None,PCT,,Fe_PPM,57999.996
866612380,78645781,3516027,YNC345,NFT306322,100006,495.0,496.0,S,2.147000074,S,PCT,None,None,PCT,,S_PPM,21470.0
866612397,78645782,3516027,YNC345,NFT306323,100006,496.0,497.0,Fe,3.789999962,Fe,PCT,None,None,PCT,,Fe_PPM,37900.0
866612402,78645782,3516027,YNC345,NFT306323,100006,496.0,497.0,S,0.5,S,PCT,None,None,PCT,,S_PPM,5000.0
866612424,78645783,3516027,YNC345,NFT306324,100006,497.0,498.0,S,0.883000016,S,PCT,None,None,PCT,,S_PPM,8830.0
866612419,78645783,3516027,YNC345,NFT306324,100006,497.0,498.0,Fe,4.019999981,Fe,PCT,None,None,PCT,,Fe_PPM,40200.0
866612446,78645784,3516027,YNC345,NFT306325,100006,498.0,499.0,S,1.238000035,S,PCT,None,None,PCT,,S_PPM,12380.0
